frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
151,2.601,0.98,1,-0.008,0.209,0.141,0.082,-0.029,0.032,0,0.084,0,0.284,0.32,0,0.126,0.264,0.244,0,0.034,0,0,0,0,0
152,2.619,0.98,1,-0.013,0.209,0.14,0.08,-0.03,0.032,0,0.086,0,0.282,0.344,0,0.122,0.262,0.242,0,0.038,0,0,0,0,0.01
153,2.636,0.98,1,-0.01,0.209,0.142,0.08,-0.029,0.03,0,0.092,0,0.282,0.354,0,0.124,0.26,0.244,0,0.038,0,0,0,0,0.016
154,2.653,0.98,1,-0.016,0.207,0.141,0.079,-0.03,0.03,0,0.098,0,0.284,0.342,0,0.128,0.254,0.228,0,0.028,0,0,0,0,0.018
155,2.67,0.98,1,-0.021,0.2,0.14,0.079,-0.029,0.024,0,0.098,0,0.286,0.332,0,0.132,0.254,0.232,0,0.028,0,0,0,0,0.008
156,2.687,0.98,1,-0.014,0.203,0.142,0.078,-0.029,0.02,0,0.102,0,0.288,0.344,0,0.13,0.254,0.222,0,0.032,0,0,0,0,0.006
157,2.705,0.98,1,-0.015,0.205,0.142,0.077,-0.029,0.01,0,0.1,0,0.286,0.34,0,0.126,0.258,0.212,0,0.028,0,0,0,0,0.014
158,2.722,0.98,1,-0.01,0.203,0.143,0.077,-0.029,0.012,0,0.104,0,0.28,0.35,0,0.126,0.256,0.2,0,0.016,0,0,0,0,0.016
159,2.739,0.98,1,-0.009,0.206,0.145,0.078,-0.029,0.014,0,0.096,0,0.28,0.34,0,0.128,0.258,0.198,0,0.006,0,0,0,0,0.012
160,2.756,0.98,1,-0.006,0.203,0.143,0.076,-0.028,0.02,0,0.08,0,0.278,0.33,0,0.13,0.258,0.21,0,0.002,0,0,0,0,0.002
161,2.774,0.98,1,-0.008,0.204,0.142,0.076,-0.027,0.018,0,0.076,0,0.282,0.314,0,0.136,0.26,0.212,0,0,0,0,0,0,0
162,2.791,0.98,1,0,0.21,0.143,0.077,-0.027,0.008,0,0.078,0,0.282,0.316,0,0.142,0.26,0.208,0,0,0,0,0,0,0.004
163,2.808,0.98,1,0.001,0.21,0.143,0.076,-0.027,0.002,0,0.09,0,0.28,0.336,0,0.136,0.262,0.198,0,0,0,0,0,0,0.004
164,2.825,0.98,1,-0.005,0.214,0.143,0.076,-0.026,0.002,0,0.102,0,0.274,0.35,0,0.138,0.264,0.198,0,0,0,0,0,0,0.004
165,2.842,0.98,1,-0.007,0.212,0.141,0.075,-0.025,0.004,0,0.104,0,0.272,0.336,0,0.126,0.264,0.2,0,0,0,0,0,0,0
166,2.86,0.98,1,0.001,0.216,0.141,0.075,-0.025,0.006,0,0.108,0,0.276,0.342,0,0.132,0.262,0.208,0,0,0,0,0,0,0.004
167,2.877,0.98,1,-0.003,0.222,0.141,0.075,-0.024,0.004,0,0.102,0,0.278,0.36,0,0.128,0.252,0.206,0,0,0,0,0,0,0.02
168,2.894,0.98,1,-0.008,0.221,0.141,0.077,-0.023,0.004,0,0.108,0,0.276,0.378,0,0.142,0.246,0.202,0,0.008,0,0,0,0.008,0.028
169,2.911,0.98,1,-0.006,0.221,0.141,0.076,-0.023,0,0,0.112,0,0.28,0.38,0,0.148,0.234,0.208,0,0.008,0,0,0,0.008,0.034
170,2.929,0.98,1,-0.008,0.223,0.139,0.076,-0.022,0,0,0.108,0,0.276,0.366,0,0.15,0.23,0.208,0,0.01,0,0,0,0.008,0.022
171,2.946,0.98,1,-0.006,0.219,0.14,0.076,-0.021,0,0,0.112,0,0.282,0.376,0,0.15,0.222,0.218,0,0.01,0,0,0,0.004,0.014
172,2.963,0.98,1,-0.005,0.219,0.14,0.076,-0.021,0,0,0.108,0,0.276,0.382,0,0.154,0.222,0.212,0,0.024,0,0,0,0.028,0.002
173,2.98,0.98,1,-0.002,0.22,0.138,0.075,-0.019,0,0,0.108,0,0.278,0.402,0,0.16,0.222,0.214,0,0.03,0,0,0,0.046,0
174,2.998,0.98,1,-0.001,0.222,0.14,0.075,-0.019,0,0,0.108,0,0.268,0.414,0,0.162,0.218,0.208,0,0.034,0,0,0,0.048,0.002
175,3.015,0.98,1,-0.003,0.215,0.138,0.075,-0.019,0,0,0.108,0,0.27,0.43,0,0.166,0.22,0.198,0,0.03,0,0,0,0.024,0.002
176,3.032,0.98,1,0.005,0.223,0.138,0.071,-0.018,0,0,0.108,0,0.274,0.43,0,0.16,0.22,0.194,0,0.028,0,0,0,0.01,0.002
177,3.049,0.98,1,0,0.228,0.14,0.072,-0.019,0,0,0.102,0,0.28,0.428,0,0.156,0.224,0.194,0,0.026,0,0,0,0.018,0.01
178,3.066,0.98,1,0.017,0.229,0.141,0.068,-0.018,0,0,0.104,0,0.28,0.436,0,0.146,0.226,0.202,0,0.026,0,0,0,0.042,0.01
179,3.084,0.98,1,0.017,0.23,0.141,0.066,-0.019,0,0,0.11,0,0.284,0.458,0,0.15,0.238,0.206,0,0.026,0,0,0.016,0.062,0.01
180,3.101,0.98,1,0.012,0.231,0.155,0.065,-0.021,0,0,0.112,0,0.288,0.476,0,0.166,0.25,0.232,0,0.038,0,0,0.058,0.098,0
181,3.118,0.98,1,0.013,0.231,0.166,0.071,-0.024,0,0,0.128,0,0.31,0.482,0,0.204,0.264,0.274,0,0.034,0.008,0,0.132,0.14,0
182,3.135,0.98,1,0.01,0.234,0.171,0.081,-0.029,0,0,0.126,0,0.328,0.464,0,0.236,0.266,0.3,0,0.026,0.008,0,0.222,0.182,0
183,3.153,0.98,1,-0.011,0.226,0.185,0.11,-0.038,0,0,0.136,0,0.334,0.464,0,0.24,0.276,0.284,0,0.008,0.008,0,0.296,0.216,0
184,3.17,0.98,1,-0.066,0.247,0.2,0.141,-0.014,0,0,0.132,0,0.332,0.446,0,0.224,0.278,0.224,0,0,0.016,0,0.344,0.222,0
185,3.187,0.98,1,-0.145,0.273,0.2,0.177,-0.013,0,0,0.138,0,0.32,0.422,0,0.204,0.276,0.17,0,0,0.024,0,0.346,0.22,0
186,3.204,0.98,1,-0.174,0.317,0.211,0.213,-0.009,0.016,0,0.144,0,0.314,0.384,0,0.192,0.276,0.142,0,0,0.024,0,0.314,0.206,0.006
187,3.221,0.98,1,-0.207,0.362,0.218,0.246,-0.01,0.052,0,0.162,0,0.298,0.364,0,0.188,0.274,0.14,0,0,0.012,0,0.268,0.188,0.006
188,3.239,0.98,1,-0.202,0.381,0.226,0.285,-0.016,0.078,0,0.184,0,0.28,0.362,0.008,0.186,0.278,0.136,0,0.014,0.004,0,0.258,0.178,0.028
189,3.256,0.98,1,-0.207,0.383,0.235,0.314,-0.021,0.108,0,0.194,0,0.268,0.354,0.026,0.19,0.272,0.138,0,0.042,0.006,0.002,0.266,0.16,0.064
190,3.273,0.98,1,-0.219,0.374,0.245,0.343,-0.024,0.126,0.004,0.214,0,0.256,0.338,0.048,0.182,0.268,0.148,0,0.076,0.008,0.012,0.274,0.158,0.132
191,3.29,0.98,1,-0.214,0.384,0.254,0.367,-0.028,0.166,0.004,0.222,0,0.246,0.342,0.068,0.174,0.25,0.162,0,0.114,0.02,0.032,0.26,0.166,0.18
192,3.308,0.98,1,-0.222,0.392,0.262,0.382,-0.031,0.194,0.004,0.224,0,0.228,0.34,0.068,0.172,0.23,0.156,0,0.148,0.04,0.058,0.246,0.196,0.202
193,3.325,0.98,1,-0.232,0.381,0.258,0.388,-0.03,0.23,0,0.208,0,0.218,0.342,0.066,0.174,0.216,0.152,0.002,0.188,0.056,0.09,0.228,0.222,0.192
194,3.342,0.98,1,-0.229,0.379,0.268,0.396,-0.032,0.248,0,0.214,0,0.204,0.352,0.058,0.17,0.208,0.154,0.008,0.198,0.086,0.118,0.21,0.246,0.198
195,3.359,0.98,1,-0.232,0.373,0.265,0.396,-0.033,0.26,0.004,0.21,0,0.194,0.372,0.056,0.16,0.204,0.162,0.008,0.204,0.086,0.154,0.192,0.274,0.198
196,3.377,0.98,1,-0.224,0.368,0.263,0.393,-0.034,0.256,0.004,0.21,0,0.18,0.376,0.052,0.144,0.194,0.158,0.006,0.188,0.09,0.174,0.176,0.29,0.196
197,3.394,0.98,1,-0.229,0.377,0.261,0.393,-0.036,0.262,0.008,0.21,0,0.182,0.364,0.052,0.144,0.19,0.16,0,0.19,0.066,0.192,0.164,0.276,0.18
198,3.411,0.98,1,-0.24,0.355,0.263,0.393,-0.035,0.264,0.01,0.21,0,0.18,0.348,0.05,0.134,0.186,0.164,0.02,0.184,0.07,0.19,0.152,0.212,0.172
199,3.428,0.98,1,-0.235,0.362,0.263,0.389,-0.039,0.266,0.01,0.206,0,0.182,0.362,0.048,0.14,0.188,0.156,0.024,0.188,0.066,0.19,0.136,0.17,0.158
200,3.445,0.98,1,-0.234,0.358,0.266,0.383,-0.038,0.262,0.024,0.202,0,0.176,0.36,0.042,0.122,0.184,0.14,0.024,0.186,0.082,0.192,0.11,0.136,0.136
201,3.463,0.98,1,-0.227,0.369,0.261,0.38,-0.041,0.268,0.032,0.21,0,0.182,0.364,0.04,0.132,0.188,0.126,0.004,0.184,0.078,0.2,0.078,0.152,0.128
202,3.48,0.98,1,-0.244,0.368,0.268,0.379,-0.042,0.28,0.054,0.22,0,0.182,0.338,0.044,0.122,0.192,0.138,0,0.192,0.07,0.214,0.062,0.158,0.134
203,3.497,0.98,1,-0.246,0.366,0.266,0.375,-0.044,0.288,0.05,0.22,0,0.184,0.326,0.042,0.124,0.198,0.144,0,0.208,0.042,0.22,0.068,0.198,0.152
204,3.514,0.98,1,-0.245,0.362,0.27,0.37,-0.047,0.292,0.066,0.228,0,0.18,0.316,0.048,0.114,0.194,0.154,0.006,0.232,0.042,0.23,0.076,0.19,0.144
205,3.532,0.98,1,-0.238,0.356,0.261,0.364,-0.048,0.288,0.086,0.222,0,0.174,0.304,0.054,0.104,0.184,0.136,0.014,0.232,0.05,0.228,0.076,0.172,0.146
206,3.549,0.98,1,-0.226,0.37,0.265,0.366,-0.051,0.296,0.114,0.224,0,0.17,0.288,0.07,0.09,0.176,0.126,0.014,0.23,0.07,0.228,0.078,0.132,0.138
207,3.566,0.98,1,-0.242,0.368,0.263,0.365,-0.051,0.286,0.108,0.212,0,0.164,0.26,0.078,0.07,0.176,0.12,0.01,0.22,0.064,0.216,0.09,0.118,0.134
208,3.583,0.98,1,-0.251,0.371,0.265,0.363,-0.051,0.284,0.098,0.206,0,0.156,0.252,0.072,0.064,0.18,0.132,0,0.212,0.074,0.218,0.108,0.126,0.128
209,3.6,0.98,1,-0.261,0.376,0.269,0.362,-0.051,0.286,0.1,0.202,0,0.162,0.272,0.056,0.066,0.184,0.156,0,0.206,0.078,0.22,0.1,0.118,0.13
210,3.618,0.98,1,-0.287,0.392,0.27,0.356,-0.05,0.296,0.118,0.208,0,0.166,0.304,0.042,0.07,0.192,0.158,0,0.202,0.09,0.218,0.082,0.126,0.136
211,3.635,0.98,1,-0.278,0.4,0.269,0.355,-0.05,0.298,0.144,0.212,0,0.172,0.332,0.04,0.068,0.2,0.144,0,0.198,0.086,0.216,0.05,0.122,0.14
212,3.652,0.98,1,-0.26,0.392,0.266,0.353,-0.05,0.282,0.148,0.202,0,0.172,0.33,0.038,0.074,0.214,0.126,0.004,0.192,0.084,0.208,0.028,0.124,0.13
213,3.669,0.98,1,-0.255,0.396,0.263,0.351,-0.047,0.27,0.15,0.184,0,0.172,0.328,0.04,0.08,0.216,0.122,0.004,0.186,0.084,0.206,0.02,0.106,0.136
214,3.687,0.98,1,-0.241,0.39,0.259,0.347,-0.045,0.268,0.138,0.174,0,0.178,0.318,0.044,0.094,0.22,0.14,0.004,0.184,0.084,0.196,0.014,0.088,0.134
215,3.704,0.98,1,-0.244,0.381,0.257,0.348,-0.045,0.278,0.14,0.172,0,0.184,0.296,0.056,0.108,0.216,0.152,0,0.182,0.072,0.192,0.01,0.074,0.148
216,3.721,0.98,1,-0.248,0.377,0.263,0.347,-0.044,0.282,0.134,0.162,0,0.194,0.298,0.064,0.11,0.224,0.16,0,0.164,0.068,0.184,0,0.056,0.16
217,3.738,0.98,1,-0.242,0.376,0.265,0.349,-0.044,0.288,0.148,0.168,0,0.2,0.298,0.07,0.108,0.224,0.148,0,0.156,0.066,0.186,0,0.05,0.18
218,3.756,0.98,1,-0.237,0.366,0.264,0.347,-0.043,0.278,0.132,0.172,0,0.202,0.304,0.07,0.1,0.222,0.14,0,0.154,0.056,0.182,0,0.058,0.198
219,3.773,0.98,1,-0.244,0.38,0.267,0.349,-0.042,0.28,0.134,0.176,0,0.2,0.296,0.066,0.112,0.224,0.12,0,0.16,0.032,0.182,0,0.046,0.216
220,3.79,0.98,1,-0.238,0.376,0.264,0.345,-0.04,0.28,0.11,0.164,0,0.202,0.278,0.058,0.112,0.228,0.124,0,0.152,0.006,0.18,0,0.044,0.216
221,3.807,0.98,1,-0.246,0.376,0.262,0.342,-0.039,0.286,0.126,0.15,0.002,0.198,0.258,0.05,0.108,0.242,0.128,0,0.14,0.014,0.188,0,0.034,0.184
222,3.824,0.98,1,-0.243,0.397,0.25,0.331,-0.034,0.27,0.152,0.132,0.002,0.204,0.238,0.046,0.096,0.252,0.152,0,0.126,0.014,0.21,0,0.04,0.158
223,3.842,0.98,1,-0.214,0.415,0.252,0.321,-0.031,0.246,0.174,0.122,0.002,0.218,0.256,0.038,0.094,0.262,0.154,0,0.11,0.012,0.218,0,0.024,0.134
224,3.859,0.98,1,-0.18,0.443,0.243,0.306,-0.028,0.23,0.18,0.112,0,0.242,0.274,0.044,0.104,0.27,0.16,0,0.084,0,0.184,0.01,0.006,0.152
225,3.876,0.98,1,-0.16,0.434,0.254,0.298,-0.029,0.202,0.122,0.106,0,0.26,0.302,0.03,0.126,0.274,0.15,0,0.052,0,0.132,0.048,0.04,0.168
226,3.893,0.98,1,-0.146,0.461,0.265,0.29,-0.028,0.182,0.078,0.102,0,0.27,0.344,0.02,0.164,0.282,0.142,0,0.032,0,0.07,0.118,0.078,0.186
227,3.911,0.98,1,-0.113,0.461,0.263,0.277,-0.023,0.138,0.034,0.102,0,0.288,0.392,0.002,0.192,0.286,0.126,0,0.012,0,0.034,0.214,0.11,0.17
228,3.928,0.98,1,-0.089,0.459,0.267,0.268,-0.02,0.114,0.02,0.092,0,0.298,0.418,0,0.212,0.292,0.12,0,0.006,0,0.006,0.28,0.12,0.154
229,3.945,0.98,1,-0.093,0.455,0.256,0.249,-0.01,0.076,0.008,0.092,0,0.306,0.404,0,0.218,0.286,0.132,0,0,0,0,0.32,0.138,0.174
230,3.962,0.98,1,-0.069,0.46,0.251,0.23,0.002,0.042,0,0.08,0,0.29,0.406,0,0.216,0.278,0.144,0,0,0,0,0.33,0.192,0.208
231,3.979,0.98,1,-0.063,0.462,0.244,0.207,0.019,0.012,0,0.086,0,0.274,0.416,0,0.194,0.266,0.16,0,0,0,0,0.314,0.232,0.284
232,3.997,0.98,1,-0.074,0.429,0.231,0.186,0.033,0,0,0.086,0,0.256,0.416,0,0.158,0.264,0.184,0,0,0,0.01,0.212,0.258,0.334
233,4.014,0.98,1,-0.063,0.425,0.204,0.152,0.051,0,0,0.072,0,0.242,0.406,0,0.124,0.25,0.21,0,0.012,0,0.04,0.098,0.24,0.398
234,4.031,0.98,1,-0.068,0.423,0.162,0.11,0.054,0,0,0.082,0,0.238,0.372,0,0.102,0.234,0.222,0,0.032,0,0.05,0.01,0.186,0.452
235,4.048,0.98,1,-0.062,0.41,0.117,0.086,0.043,0,0,0.094,0,0.23,0.362,0,0.106,0.224,0.212,0,0.056,0,0.042,0,0.114,0.494
236,4.066,0.98,1,-0.06,0.405,0.109,0.073,0.042,0,0,0.132,0,0.232,0.342,0,0.104,0.228,0.208,0,0.092,0,0.012,0,0.048,0.52
237,4.083,0.98,1,-0.051,0.4,0.097,0.057,0.047,0,0,0.152,0,0.226,0.354,0,0.106,0.244,0.22,0,0.118,0,0.002,0,0.018,0.508
238,4.1,0.98,1,-0.045,0.398,0.085,0.04,0.051,0,0,0.162,0,0.226,0.342,0,0.1,0.258,0.242,0,0.158,0,0,0,0.04,0.496
239,4.117,0.98,1,-0.038,0.406,0.079,0.027,0.053,0,0,0.166,0,0.238,0.348,0,0.112,0.286,0.266,0,0.17,0,0.002,0,0.074,0.498
240,4.135,0.98,1,-0.052,0.402,0.07,0.016,0.055,0,0,0.162,0,0.252,0.34,0,0.126,0.304,0.288,0,0.19,0,0.002,0,0.098,0.498
241,4.152,0.98,1,-0.044,0.395,0.06,0.005,0.053,0,0,0.166,0,0.26,0.334,0,0.128,0.328,0.304,0,0.182,0,0.002,0,0.106,0.5
242,4.169,0.98,1,-0.029,0.387,0.055,-0.005,0.054,0,0,0.168,0,0.258,0.282,0,0.128,0.338,0.308,0,0.15,0,0,0,0.11,0.488
243,4.186,0.98,1,-0.011,0.38,0.047,-0.014,0.054,0,0,0.168,0,0.25,0.248,0,0.122,0.346,0.314,0,0.116,0,0,0,0.126,0.488
244,4.203,0.98,1,0.001,0.374,0.035,-0.023,0.053,0,0,0.162,0,0.254,0.23,0,0.138,0.346,0.316,0,0.086,0,0,0,0.138,0.478
245,4.221,0.98,1,0.021,0.395,0.032,-0.027,0.049,0,0,0.158,0,0.256,0.228,0,0.148,0.354,0.328,0,0.078,0,0,0.012,0.136,0.474
246,4.238,0.98,1,0.023,0.366,0.027,-0.034,0.045,0,0,0.154,0,0.254,0.21,0,0.178,0.37,0.318,0,0.094,0,0,0.03,0.144,0.466
247,4.255,0.98,1,0.03,0.36,0.026,-0.038,0.041,0,0,0.156,0,0.258,0.19,0,0.184,0.38,0.328,0,0.1,0,0,0.054,0.14,0.472
248,4.272,0.98,1,0.036,0.383,0.027,-0.036,0.039,0,0,0.15,0,0.262,0.19,0,0.208,0.386,0.316,0,0.11,0,0,0.094,0.158,0.474
249,4.29,0.98,1,0.038,0.384,0.027,-0.038,0.038,0,0,0.146,0,0.268,0.176,0,0.206,0.382,0.298,0,0.082,0,0,0.128,0.158,0.484
250,4.307,0.98,1,0.051,0.349,0.02,-0.043,0.037,0,0,0.13,0,0.262,0.148,0,0.212,0.388,0.268,0,0.076,0,0,0.158,0.172,0.484
251,4.324,0.98,1,0.047,0.351,0.022,-0.042,0.035,0,0,0.13,0,0.256,0.116,0,0.19,0.386,0.26,0,0.066,0,0,0.14,0.18,0.496
252,4.341,0.98,1,0.044,0.352,0.02,-0.039,0.035,0,0,0.128,0,0.248,0.118,0,0.172,0.388,0.266,0,0.076,0,0,0.086,0.158,0.502
253,4.358,0.98,1,0.027,0.353,0.018,-0.033,0.035,0,0,0.12,0,0.244,0.11,0,0.132,0.384,0.282,0,0.096,0,0,0.032,0.138,0.51
254,4.376,0.98,1,0.016,0.347,0.013,-0.025,0.037,0,0,0.11,0,0.246,0.12,0,0.096,0.384,0.296,0,0.138,0.006,0,0,0.108,0.508
255,4.393,0.98,1,0.01,0.341,0.006,-0.021,0.039,0,0,0.098,0,0.25,0.098,0,0.066,0.384,0.3,0,0.182,0.006,0,0,0.084,0.5
256,4.41,0.98,1,0.001,0.336,0,-0.013,0.041,0,0,0.09,0,0.252,0.106,0,0.052,0.384,0.306,0,0.204,0.01,0,0,0.07,0.51
257,4.427,0.98,1,0.002,0.338,-0.004,-0.007,0.044,0,0,0.08,0,0.246,0.088,0,0.048,0.374,0.304,0,0.218,0.016,0,0,0.058,0.516
258,4.445,0.98,1,-0.005,0.338,-0.005,0.001,0.049,0,0,0.086,0,0.248,0.092,0,0.046,0.364,0.31,0,0.216,0.03,0,0,0.048,0.516
259,4.462,0.98,1,-0.014,0.335,-0.007,0.008,0.054,0,0,0.078,0,0.244,0.084,0,0.04,0.358,0.292,0,0.204,0.048,0,0,0.018,0.524
260,4.479,0.98,1,0.003,0.33,-0.005,0.015,0.058,0,0,0.056,0,0.252,0.074,0,0.046,0.36,0.272,0,0.178,0.064,0,0,0,0.554
261,4.496,0.98,1,-0.021,0.377,-0.001,0.022,0.06,0,0,0.022,0,0.246,0.056,0,0.04,0.374,0.236,0,0.148,0.068,0,0,0,0.584
262,4.514,0.98,1,-0.028,0.388,0,0.027,0.064,0,0,0.006,0,0.248,0.026,0,0.044,0.394,0.234,0,0.128,0.076,0,0,0.002,0.608
263,4.531,0.98,1,-0.025,0.397,-0.001,0.029,0.067,0,0,0.006,0,0.244,0.054,0,0.042,0.41,0.224,0,0.106,0.074,0,0,0.002,0.612
264,4.548,0.98,1,-0.006,0.396,-0.003,0.031,0.069,0,0,0.012,0,0.244,0.074,0,0.058,0.422,0.242,0,0.092,0.058,0,0,0.038,0.578
265,4.565,0.98,1,-0.012,0.347,-0.011,0.03,0.071,0,0,0.028,0,0.246,0.126,0,0.098,0.422,0.238,0,0.082,0.028,0,0.01,0.086,0.53
266,4.582,0.98,1,-0.011,0.312,-0.005,0.034,0.072,0,0,0.056,0,0.246,0.168,0,0.138,0.422,0.244,0,0.058,0,0,0.092,0.17,0.466
267,4.6,0.98,1,-0.044,0.249,-0.004,0.044,0.071,0,0,0.1,0,0.254,0.204,0,0.166,0.408,0.258,0,0.032,0.022,0,0.2,0.226,0.442
268,4.617,0.98,1,-0.022,0.247,0.007,0.05,0.068,0,0,0.128,0,0.258,0.228,0,0.182,0.396,0.25,0,0.004,0.052,0,0.31,0.288,0.424
269,4.634,0.98,1,-0.032,0.252,0.011,0.057,0.065,0,0,0.136,0,0.262,0.214,0,0.178,0.386,0.218,0.006,0,0.072,0,0.328,0.32,0.434
270,4.651,0.98,1,-0.023,0.248,-0.003,0.056,0.063,0,0,0.118,0,0.248,0.234,0,0.146,0.378,0.174,0.018,0.006,0.074,0,0.278,0.308,0.438
271,4.669,0.98,1,-0.008,0.243,-0.012,0.052,0.06,0,0,0.094,0,0.236,0.254,0,0.092,0.37,0.154,0.018,0.012,0.068,0,0.158,0.266,0.428
272,4.686,0.98,1,-0.006,0.244,-0.023,0.051,0.055,0,0,0.082,0,0.228,0.274,0,0.05,0.362,0.15,0.012,0.038,0.07,0,0.058,0.21,0.398
273,4.703,0.98,1,0.001,0.244,-0.026,0.051,0.052,0,0,0.076,0,0.224,0.274,0,0.026,0.352,0.162,0,0.056,0.072,0,0,0.162,0.38
274,4.72,0.98,1,-0.003,0.247,-0.025,0.051,0.044,0,0,0.084,0,0.224,0.274,0,0.012,0.336,0.14,0,0.066,0.048,0,0.006,0.122,0.37
275,4.737,0.98,1,0.001,0.243,-0.025,0.051,0.038,0,0,0.088,0,0.234,0.286,0,0.002,0.326,0.124,0.004,0.042,0.024,0,0.036,0.102,0.366
276,4.755,0.98,1,0.002,0.243,-0.023,0.049,0.034,0,0,0.09,0,0.248,0.298,0,0.024,0.328,0.078,0.01,0.018,0,0,0.104,0.122,0.356
277,4.772,0.98,1,-0.001,0.239,-0.022,0.051,0.032,0,0,0.082,0,0.26,0.302,0,0.046,0.344,0.076,0.034,0.002,0.02,0,0.218,0.142,0.348
278,4.789,0.98,1,0.013,0.241,-0.012,0.051,0.028,0,0,0.08,0,0.27,0.302,0.002,0.088,0.366,0.094,0.046,0,0.036,0,0.354,0.186,0.342
279,4.806,0.98,1,0.009,0.247,-0.004,0.051,0.024,0,0,0.092,0,0.28,0.294,0.004,0.12,0.384,0.14,0.058,0,0.056,0,0.472,0.264,0.344
280,4.824,0.98,1,0.009,0.246,0.001,0.049,0.021,0,0,0.104,0,0.286,0.304,0.004,0.158,0.384,0.166,0.054,0,0.068,0,0.54,0.342,0.346
281,4.841,0.98,1,0.013,0.241,-0.001,0.047,0.019,0,0,0.102,0,0.288,0.3,0.002,0.174,0.384,0.17,0.066,0,0.084,0,0.556,0.36,0.334
282,4.858,0.98,1,0.02,0.24,-0.001,0.045,0.018,0,0,0.084,0,0.286,0.304,0,0.178,0.392,0.156,0.066,0,0.112,0,0.528,0.294,0.318
283,4.875,0.98,1,0.026,0.239,-0.004,0.043,0.016,0,0,0.074,0,0.286,0.274,0,0.156,0.402,0.15,0.064,0,0.114,0,0.47,0.22,0.302
284,4.893,0.98,1,0.027,0.239,-0.004,0.039,0.015,0,0,0.064,0,0.282,0.268,0,0.136,0.396,0.158,0.046,0,0.13,0,0.374,0.132,0.284
285,4.91,0.98,1,0.031,0.24,-0.005,0.034,0.015,0,0,0.072,0,0.278,0.272,0,0.1,0.384,0.156,0.03,0,0.138,0,0.284,0.09,0.274
286,4.927,0.98,1,0.03,0.243,-0.003,0.034,0.014,0,0,0.072,0,0.268,0.308,0,0.084,0.368,0.172,0.01,0,0.148,0,0.196,0.064,0.27
287,4.944,0.98,1,0.027,0.243,-0.003,0.031,0.012,0,0,0.072,0,0.258,0.326,0,0.07,0.362,0.174,0,0.006,0.144,0,0.15,0.076,0.28
288,4.961,0.98,1,0.028,0.239,-0.006,0.027,0.012,0,0,0.072,0,0.252,0.334,0,0.07,0.358,0.208,0,0.008,0.124,0,0.104,0.076,0.274
289,4.979,0.98,1,0.026,0.233,-0.012,0.023,0.013,0,0,0.074,0,0.25,0.316,0,0.076,0.358,0.21,0.002,0.008,0.128,0,0.08,0.086,0.27
290,4.996,0.98,1,0.027,0.229,-0.018,0.023,0.013,0,0,0.074,0,0.244,0.302,0,0.076,0.356,0.21,0.006,0.002,0.122,0,0.04,0.07,0.28
291,5.013,0.98,1,0.027,0.225,-0.02,0.023,0.015,0,0,0.07,0,0.232,0.292,0,0.082,0.352,0.202,0.006,0,0.146,0,0.022,0.07,0.29
292,5.03,0.98,1,0.026,0.225,-0.021,0.023,0.019,0,0,0.066,0,0.228,0.274,0,0.074,0.346,0.218,0.006,0,0.128,0,0.03,0.068,0.29
293,5.048,0.98,1,0.025,0.22,-0.022,0.022,0.023,0,0,0.076,0,0.224,0.288,0,0.072,0.342,0.224,0,0,0.104,0,0.066,0.108,0.272
294,5.065,0.98,1,0.018,0.219,-0.021,0.025,0.027,0,0,0.08,0,0.22,0.288,0,0.08,0.334,0.224,0,0,0.084,0,0.118,0.142,0.266
295,5.082,0.98,1,0.021,0.217,-0.022,0.028,0.03,0,0,0.096,0,0.22,0.308,0,0.098,0.332,0.222,0,0,0.102,0,0.158,0.174,0.274
296,5.099,0.98,1,0.023,0.212,-0.031,0.029,0.033,0,0,0.112,0,0.222,0.3,0,0.108,0.328,0.216,0,0,0.126,0,0.186,0.186,0.298
297,5.116,0.98,1,0.021,0.202,-0.046,0.03,0.033,0,0,0.124,0,0.224,0.282,0,0.11,0.328,0.216,0,0,0.118,0,0.188,0.192,0.322
298,5.134,0.98,1,0.016,0.195,-0.054,0.03,0.036,0,0,0.126,0,0.22,0.278,0,0.098,0.322,0.19,0,0,0.098,0,0.19,0.188,0.336
299,5.151,0.98,1,0.019,0.187,-0.064,0.029,0.038,0,0,0.11,0,0.216,0.284,0,0.102,0.32,0.204,0,0,0.08,0,0.182,0.18,0.336
300,5.168,0.98,1,0.014,0.191,-0.062,0.026,0.042,0,0,0.104,0,0.21,0.29,0,0.096,0.314,0.202,0,0,0.064,0,0.17,0.19,0.31
301,5.185,0.98,1,0.008,0.189,-0.056,0.024,0.046,0,0,0.108,0,0.206,0.296,0,0.11,0.316,0.218,0,0,0.044,0,0.164,0.186,0.28
302,5.203,0.98,1,0.007,0.193,-0.046,0.021,0.049,0,0,0.124,0,0.204,0.29,0,0.114,0.314,0.212,0,0,0.028,0,0.17,0.206,0.266
303,5.22,0.98,1,0.003,0.201,-0.035,0.025,0.049,0,0,0.136,0,0.208,0.318,0,0.128,0.316,0.232,0,0,0.014,0,0.172,0.21,0.27
